## Dados de resposabilidade do Pesquisador João Peterson Gardim, da
## Epagri SC. Os dados corespondem a medidas feitas em folhas de 3
## cultivares de uva (cult). As medidas feitas foram:
## * mc: maior comprimento central (na vertical) da folha;
## * ml: maior comprimento lateral (na horizontal) da folha;
## * nc: comprimento da nervura central;
## * nle, nld: comprimento da nervura lateral esquerda e direita;
## * cll: comprimento entre as extremidadaes das nervuras laterais;
## Para determinação das áreas foliares, as folhas foram destacas e
## digitalizadas. Com o pacote EBImage do R, as área foliar foi
## determinada. 
##
id	cult	area	mc	nc	ml	nld	nle	cll
malbec_36.jpg	malbec	60.1675062450424	9	5.5	9.2	5.3	5.5	6
malbec_37.jpg	malbec	148.947702949081	15	10	14.1	9.4	9.5	12.8
malbec_38.jpg	malbec	130.053415831035	14.5	11.3	13	8.5	9.8	11.4
malbec_39.jpg	malbec	136.127200563534	15	11	13.2	9.8	10	10.7
malbec_4.jpg	malbec	231.428065102348	19.5	13.5	17	11	12	16
malbec_40.jpg	malbec	122.049513419442	13.8	10.5	12.5	9.5	8	11
malbec_41.jpg	malbec	63.5339096925426	10	7.2	8.9	6.5	6.4	8.2
malbec_42.jpg	malbec	47.0740052328128	9.6	7	8.4	5.8	6.2	9
malbec_43.jpg	malbec	40.2733833923307	8.2	6.8	7.5	5.5	5	7.5
malbec_44.jpg	malbec	58.1087140540093	9.9	7.5	9	6.3	6.3	8.4
malbec_45.jpg	malbec	46.7053701445535	7.5	5.6	8.2	5.6	6	8
malbec_46.jpg	malbec	35.3489750435081	7.5	6	7	5.5	5	7
malbec_47.jpg	malbec	14.1681070714007	5.5	4.2	3.8	3	3.2	5
malbec_48.jpg	malbec	18.8264721725644	5.5	4.2	5	4	3.8	5.7
malbec_49.jpg	malbec	14.4619718351546	5.5	4	3.5	3	3.5	4.5
malbec_5.jpg	malbec	233.643353321415	19	14	16.3	12.5	12.5	16
malbec_50.jpg	malbec	5.40606834621805	2.6	2.2	2	2	2	2.8
malbec_6.jpg	malbec	193.041328270212	17.5	13	16	11.5	11	15
malbec_7.jpg	malbec	156.005673813442	12.5	15.5	15	10.5	7.5	12
malbec_8.jpg	malbec	148.04002598648	15	10	14.5	11	10	11.5
malbec_9.jpg	malbec	76.5230800194159	10	7	10	7.5	7.5	8.7
merlot_1.jpg	merlot	63.7373545289876	8	6.2	9.5	6	6.3	6.5
merlot_10.jpg	merlot	147.036712562302	15	9.5	14.7	9	9.2	8.6
merlot_11.jpg	merlot	94.4905628825458	12	7.4	11	7	9	8.5
merlot_12.jpg	merlot	176.24408792783	18	13	16	11	10.5	14.5
merlot_13.jpg	merlot	123.318870091278	14	11	13	8.4	9.6	12
merlot_14.jpg	merlot	86.0675988847716	12	8.5	10	7	7.5	10.5
merlot_15.jpg	merlot	116.377401825565	15	10.5	12	8	7.2	12.5
merlot_16.jpg	merlot	104.12550167521	14	10.3	12	7.2	8.3	11
merlot_17.jpg	merlot	78.5349234020387	12	8.5	11	7.7	7	10.8
merlot_18.jpg	merlot	135.996787206838	16.6	12	13	9.8	8.8	14.3
merlot_19.jpg	merlot	80.6737024518451	13	9	10	7.5	7.5	11.8
merlot_2.jpg	merlot	93.7915472906579	14	10	12	8.2	7.6	10.7
merlot_20.jpg	merlot	165.155474919199	17	12	15.5	10	11	14
merlot_21.jpg	merlot	156.715122473866	17.2	12.3	15.5	10.6	8.5	15
merlot2_1.jpg	merlot	208.90654782341	17	12.5	16.5	13.4	11.2	14.9
merlot2_10.jpg	merlot	149.184185835889	15.1	9.8	14	9.7	8.8	11.1
merlot2_11.jpg	merlot	184.922662104727	18	12	17.5	11.7	11.5	12.2
merlot2_12.jpg	merlot	170.662396261262	14.8	10	16.2	9.5	9.2	10.4
merlot2_13.jpg	merlot	242.221074502468	20.5	14	18.8	12.1	13.2	16.2
merlot2_14.jpg	merlot	272.329171451573	20.6	15.2	20.5	13.7	12.5	15.4
merlot2_15.jpg	merlot	227.147029313223	20.9	13.5	19.6	11.9	12.5	12.6
merlot2_16.jpg	merlot	139.481432097742	17.1	12.8	14.1	7.5	9.2	14.6
merlot2_17.jpg	merlot	232.207067553009	19.3	14	19.2	12.7	11.7	13.8
merlot2_18.jpg	merlot	133.896262741662	13.8	8.5	15.4	9.5	8.3	8.2
merlot2_19.jpg	merlot	155.555313021653	17	12.4	14	12.2	11.6	12.1
merlot_22.jpg	merlot	163.948716658577	16.4	11.5	14.5	9.5	9.7	12.3
merlot2_2.jpg	merlot	192.029320622255	19.4	13.1	16	11	11.6	15.7
merlot2_20.jpg	merlot	115.142822048847	13.2	8.1	12.7	7.5	8.6	9.7
merlot2_21.jpg	merlot	156.664695975943	17.5	11.6	15	9.5	9.1	12.7
merlot2_22.jpg	merlot	135.689011685037	17	12.5	16	9.4	10.2	12
merlot2_23.jpg	merlot	177.67863485148	18.1	13.3	16.2	11.4	10.1	12.2
merlot2_24.jpg	merlot	175.498123527531	16	11.5	17.2	11	11.5	14
merlot2_25.jpg	merlot	142.894784353653	16	11.5	14.5	9	9.2	12.7
merlot2_26.jpg	merlot	103.070022908355	13.9	8.5	11	8.6	8.4	8.5
merlot2_27.jpg	merlot	199.064686504789	20.3	14.9	18.8	12	11.3	15.1
merlot2_28.jpg	merlot	133.364176246345	15.7	11.5	14.7	9.1	8.4	13
merlot2_29.jpg	merlot	153.38523476624	17.3	11.8	16	10.6	9.5	14.4
merlot_23.jpg	merlot	145.807349319853	14.5	9.5	16	10.2	8.8	10.5
merlot2_3.jpg	merlot	146.134252133969	15.2	11.3	13.9	8.5	11.6	12.6
merlot2_30.jpg	merlot	137.855612250938	14.6	10.8	15.1	9.2	9.6	9.5
merlot2_31.jpg	merlot	141.828872518262	15.5	10.8	13.7	9.1	10.3	13
merlot2_32.jpg	merlot	141.333301762819	15.2	10.1	15.4	8.5	10.1	12
merlot2_33.jpg	merlot	217.282563012774	19.5	14.2	17	12.2	10.5	15.7
merlot2_34.jpg	merlot	222.824261249956	20.2	14.8	18.5	9.8	11	14.5
merlot2_35.jpg	merlot	224.493552215658	20.8	14.5	17.8	12.8	11.7	14.8
merlot2_36.jpg	merlot	213.62229480152	18.5	12.9	16.2	11.8	11	13.7
merlot2_37.jpg	merlot	158.579164052233	16.3	12	14.1	9.3	9.5	13.6
merlot2_38.jpg	merlot	203.222264316242	19.8	13.2	16.8	11.2	10.6	14.4
merlot2_39.jpg	merlot	154.958889270366	15	9.7	14.9	10	9.6	11.4
merlot_24.jpg	merlot	174.178340357773	17.1	12.5	16.3	10.6	9.2	14
merlot2_4.jpg	merlot	151.848096001989	16.3	11.4	14.2	10	9.5	11.6
merlot2_40.jpg	merlot	150.792617235133	16.6	11.9	14.2	9.8	10.8	9.6
merlot2_41.jpg	merlot	91.3832473036807	11.6	7.5	12.6	6.5	7.5	8
merlot2_42.jpg	merlot	203.723051605953	18	12.8	16.4	11.2	12.8	14.4
merlot2_43.jpg	merlot	202.862323451762	18.2	13	17.2	11.8	9.6	13.8
merlot2_44.jpg	merlot	111.058275717144	11.7	8	14.7	8.6	7.7	8
merlot2_45.jpg	merlot	161.613448151349	15.4	10	17.8	10.1	11.3	12
merlot2_46.jpg	merlot	150.31443492725	15.1	10.5	14.1	10	10.3	14.2
merlot2_47.jpg	merlot	177.643857956362	16.3	11.4	17.1	10.1	10.8	10.4
merlot2_48.jpg	merlot	153.046160038832	16.3	12	15.1	10.5	9.6	14.8
merlot2_49.jpg	merlot	144.059810340133	16.5	12.2	14.3	9.4	8.2	12.5
merlot_25.jpg	merlot	155.374473167036	15	10	14.8	9.5	9.2	10
merlot2_5.jpg	merlot	83.2419761563688	11.1	7	11.4	7.4	7	8.7
merlot2_50.jpg	merlot	119.705550688435	13.5	9.5	13.9	8.6	8.5	11.5
merlot_26.jpg	merlot	151.2951433696	15.6	10.6	14.5	10	8.2	9.8
merlot2_6.jpg	merlot	254.697285626339	21.2	16.1	17	10.7	12.8	18.2
merlot_27.jpg	merlot	133.018146139913	15.5	11.5	13	8.5	9.5	14.5
merlot2_7.jpg	merlot	200.003662672997	17.5	12.1	16.6	11.9	10.5	13
merlot_28.jpg	merlot	139.514470148105	15.2	10.5	14.5	10	9	9.5
merlot2_8.jpg	merlot	171.81525033445	15.4	10.9	17.8	9.5	10.7	10.2
merlot_29.jpg	merlot	173.21154267347	18.5	13	16	9.7	11.4	13.7
